mzbin,feature,cluster,scan
395.10405,41,4,17
396.1019,41,4,17
397.1019,41,4,17
396.1019,42,4,17
397.1019,42,4,17
399.34975,43,5,17
400.34975,43,5,17
401.34975,43,5,17
400.34975,44,5,17
401.34975,44,5,17
402.19055,45,6,17
403.19975,45,6,17
404.17765,45,6,17
408.05455,46,7,17
409.0823,46,7,17
410.0823,46,7,17
411.0823,46,7,17
409.0823,47,7,17
410.0823,47,7,17
411.0823,47,7,17
410.0823,48,7,17
411.0823,48,7,17
413.26635,49,8,17
414.26635,49,8,17
415.05375,50,9,17
416.05375,50,9,17
419.3152,51,10,17
420.3152,51,10,17
421.3216,51,10,17
422.3216,51,10,17
420.3152,52,10,17
421.3216,52,10,17
422.3216,52,10,17
421.3216,53,10,17
421.82775,53,10,17
422.3216,53,10,17
421.3216,54,10,17
422.3216,54,10,17
421.82775,55,10,17
422.3216,55,10,17
428.88945,56,11,17
429.1075,56,11,17
430.1075,56,11,17
429.1075,57,11,17
430.1075,57,11,17
431.1078,57,11,17
432.1078,57,11,17
430.1075,58,11,17
431.1078,58,11,17
432.1078,58,11,17
433.10915,58,11,17
430.8874,59,11,17
431.1078,59,11,17
431.8874,59,11,17
432.1078,59,11,17
430.8874,60,11,17
431.8874,60,11,17
432.88715,60,11,17
431.1078,61,11,17
432.1078,61,11,17
433.10915,61,11,17
431.8874,62,11,17
432.1078,62,11,17
432.88715,62,11,17
433.10915,62,11,17
431.8874,63,11,17
432.88715,63,11,17
434.88955,63,11,17
432.1078,64,11,17
433.10915,64,11,17
432.88715,65,11,17
433.10915,65,11,17
440.72415,66,12,17
441.2551,66,12,17
445.1182,67,13,17
446.1396,67,13,17
447.1396,67,13,17
448.1183,67,13,17
445.9336,68,13,17
446.1396,68,13,17
447.1396,68,13,17
447.39365,68,13,17
446.1396,69,13,17
447.1396,69,13,17
448.1183,69,13,17
449.12075,69,13,17
447.1396,70,13,17
447.39365,70,13,17
448.1183,70,13,17
447.1396,71,13,17
448.1183,71,13,17
449.12075,71,13,17
450.1165,71,13,17
448.1183,72,13,17
449.12075,72,13,17
450.1165,72,13,17
449.12075,73,13,17
450.1165,73,13,17
459.17175,74,14,17
460.17175,74,14,17
462.14725,74,14,17
462.14725,75,14,17
463.14705,75,14,17
464.14705,75,14,17
465.14705,75,14,17
463.14705,76,14,17
464.14705,76,14,17
465.14705,76,14,17
466.1497,76,14,17
464.14705,77,14,17
465.14705,77,14,17
466.1497,77,14,17
467.1263,77,14,17
465.14705,78,14,17
466.1497,78,14,17
467.1263,78,14,17
468.1286666665,78,14,17
466.1497,79,14,17
467.1263,79,14,17
468.1286666665,79,14,17
469.06855,79,14,17
467.1263,80,14,17
468.1286666665,80,14,17
469.06855,80,14,17
467.837,81,14,17
468.1286666665,81,14,17
468.5090666665,81,14,17
468.76375,81,14,17
469.06855,81,14,17
467.837,82,14,17
468.1286666665,82,14,17
468.5090666665,82,14,17
468.76375,82,14,17
469.06855,82,14,17
468.1286666665,83,14,17
468.5090666665,83,14,17
468.76375,83,14,17
469.06855,83,14,17
468.1286666665,84,14,17
469.06855,84,14,17
468.5090666665,85,14,17
468.76375,85,14,17
469.06855,85,14,17
468.5090666665,86,14,17
469.06855,86,14,17
468.76375,87,14,17
469.06855,87,14,17
488.24325,88,15,17
489.26145,88,15,17
490.26145,88,15,17
489.05515,89,15,17
489.26145,89,15,17
490.26145,89,15,17
489.26145,90,15,17
490.26145,90,15,17
503.1068,91,16,17
504.1068,91,16,17
505.1242,91,16,17
506.1242,91,16,17
504.1068,92,16,17
505.1242,92,16,17
506.1242,92,16,17
505.1242,93,16,17
506.1242,93,16,17
508.14715,93,16,17
519.13845,94,17,17
520.13845,94,17,17
521.13845,94,17,17
522.13845,94,17,17
520.13845,95,17,17
521.13845,95,17,17
522.13845,95,17,17
523.1433,95,17,17
521.13845,96,17,17
522.13845,96,17,17
523.1433,96,17,17
524.1383,96,17,17
522.13845,97,17,17
523.1433,97,17,17
524.1383,97,17,17
523.1433,98,17,17
524.1383,98,17,17
536.1656,99,18,17
537.1656,99,18,17
538.1656,99,18,17
539.1656,99,18,17
537.1656,100,18,17
538.1656,100,18,17
539.1656,100,18,17
540.1654,100,18,17
538.1656,101,18,17
539.1656,101,18,17
540.1654,101,18,17
541.1564,101,18,17
539.1656,102,18,17
540.1654,102,18,17
541.1564,102,18,17
540.1654,103,18,17
541.1564,103,18,17
577.12945,104,19,17
578.12875,104,19,17
579.1408,104,19,17
581.1282,104,19,17
578.12875,105,19,17
579.1408,105,19,17
581.1282,105,19,17
593.1586,106,20,17
594.1586,106,20,17
595.1576,106,20,17
596.1576,106,20,17
597.1576,106,20,17
594.1586,107,20,17
595.1576,107,20,17
596.1576,107,20,17
597.1576,107,20,17
595.1576,108,20,17
596.1576,108,20,17
597.1576,108,20,17
596.1576,109,20,17
597.1576,109,20,17
607.20925,110,21,17
608.20925,110,21,17
610.18845,110,21,17
611.18845,110,21,17
610.18845,111,21,17
611.18845,111,21,17
612.18425,111,21,17
613.18425,111,21,17
614.18425,111,21,17
611.18845,112,21,17
612.18425,112,21,17
613.18425,112,21,17
614.18425,112,21,17
612.18425,113,21,17
613.18425,113,21,17
614.18425,113,21,17
613.18425,114,21,17
614.18425,114,21,17
667.17815,115,22,17
668.17815,115,22,17
669.17815,115,22,17
670.17815,115,22,17
671.17815,115,22,17
668.17815,116,22,17
669.17815,116,22,17
670.17815,116,22,17
671.17815,116,22,17
669.17815,117,22,17
670.17815,117,22,17
671.17815,117,22,17
670.17815,118,22,17
671.17815,118,22,17
683.22775,119,23,17
684.2028,119,23,17
685.2028,119,23,17
686.2028,119,23,17
687.2028,119,23,17
684.2028,120,23,17
685.2028,120,23,17
686.2028,120,23,17
687.2028,120,23,17
688.2023,120,23,17
685.2028,121,23,17
686.2028,121,23,17
687.2028,121,23,17
688.2023,121,23,17
686.2028,122,23,17
687.2028,122,23,17
688.2023,122,23,17
687.2028,123,23,17
688.2023,123,23,17
741.19145,124,24,17
742.19145,124,24,17
743.19145,124,24,17
744.19145,124,24,17
742.19145,125,24,17
743.19145,125,24,17
744.19145,125,24,17
743.19145,126,24,17
744.19145,126,24,17
758.21735,127,25,17
759.21735,127,25,17
760.21735,127,25,17
761.21735,127,25,17
759.21735,128,25,17
760.21735,128,25,17
761.21735,128,25,17
760.21735,129,25,17
761.21735,129,25,17
815.2146,130,26,17
816.215,130,26,17
817.215,130,26,17
816.215,131,26,17
817.215,131,26,17
832.24755,132,27,17
833.2442,132,27,17
834.2442,132,27,17
836.2442,132,27,17
833.2442,133,27,17
834.2442,133,27,17
836.2442,133,27,17
868.75815,134,28,17
868.9729666665,134,28,17
869.19505,134,28,17
868.75815,135,28,17
868.9729666665,135,28,17
868.75815,136,28,17
869.19505,136,28,17
868.75815,137,28,17
869.19505,137,28,17
868.9729666665,138,28,17
869.19505,138,28,17
868.9729666665,139,28,17
869.19505,139,28,17
887.65495,140,29,17
887.65495,141,29,17
888.15495,141,29,17
355.0714,1,1,18
356.07185,1,1,18
357.07185,1,1,18
358.07185,1,1,18
356.07185,2,1,18
357.07185,2,1,18
358.07185,2,1,18
359.0578,2,1,18
357.07185,3,1,18
358.07185,3,1,18
359.0578,3,1,18
360.0578,3,1,18
358.07185,4,1,18
359.0578,4,1,18
360.0578,4,1,18
361.0578,4,1,18
359.0578,5,1,18
360.0578,5,1,18
361.0578,5,1,18
362.0578,5,1,18
360.0578,6,1,18
361.0578,6,1,18
362.0578,6,1,18
361.0578,7,1,18
362.0578,7,1,18
368.09205,8,2,18
369.11075,8,2,18
370.11075,8,2,18
371.12115,8,2,18
369.11075,9,2,18
370.11075,9,2,18
371.12115,9,2,18
372.12115,9,2,18
370.11075,10,2,18
371.12115,10,2,18
372.12115,10,2,18
373.12115,10,2,18
371.12115,11,2,18
371.36135,11,2,18
372.12115,11,2,18
372.36135,11,2,18
371.12115,12,2,18
372.12115,12,2,18
373.12115,12,2,18
374.12115,12,2,18
371.36135,13,2,18
372.36135,13,2,18
373.35385,13,2,18
372.12115,14,2,18
372.36135,14,2,18
373.12115,14,2,18
373.35385,14,2,18
372.12115,15,2,18
373.12115,15,2,18
374.12115,15,2,18
375.1193,15,2,18
372.36135,16,2,18
373.35385,16,2,18
373.12115,17,2,18
373.35385,17,2,18
374.12115,17,2,18
373.12115,18,2,18
374.12115,18,2,18
375.1193,18,2,18
376.084,18,2,18
374.12115,19,2,18
375.1193,19,2,18
376.084,19,2,18
375.1193,20,2,18
376.084,20,2,18
381.08245,21,3,18
382.08245,21,3,18
383.1112,21,3,18
384.14185,21,3,18
382.08245,22,3,18
383.1112,22,3,18
384.14185,22,3,18
385.1422,22,3,18
383.1112,23,3,18
384.14185,23,3,18
385.1422,23,3,18
386.1449,23,3,18
383.86145,24,3,18
384.14185,24,3,18
384.52915,24,3,18
385.1422,24,3,18
384.14185,25,3,18
384.52915,25,3,18
385.1422,25,3,18
384.14185,26,3,18
385.1422,26,3,18
386.1449,26,3,18
387.1775,26,3,18
385.1422,27,3,18
386.1449,27,3,18
387.1775,27,3,18
388.1775,27,3,18
386.1449,28,3,18
387.1775,28,3,18
388.1775,28,3,18
389.1775,28,3,18
387.1775,29,3,18
388.1775,29,3,18
389.1775,29,3,18
388.1775,30,3,18
389.1775,30,3,18
391.2413,30,3,18
391.2413,31,4,18
392.24865,31,4,18
393.2682,31,4,18
394.26915,31,4,18
392.24865,32,4,18
393.2682,32,4,18
394.26915,32,4,18
393.08115,33,4,18
393.2682,33,4,18
394.0821,33,4,18
394.26915,33,4,18
393.08115,34,4,18
394.0821,34,4,18
395.10615,34,4,18
396.1061,34,4,18
393.2682,35,4,18
394.26915,35,4,18
394.0821,36,4,18
394.26915,36,4,18
395.10615,36,4,18
395.10615,37,4,18
396.1061,37,4,18
397.1061,37,4,18
396.1061,38,4,18
397.1061,38,4,18
399.3454,39,5,18
400.34555,39,5,18
401.34555,39,5,18
400.34555,40,5,18
401.34555,40,5,18
408.0523,41,6,18
409.08445,41,6,18
410.08445,41,6,18
411.08445,41,6,18
409.08445,42,6,18
410.08445,42,6,18
411.08445,42,6,18
410.08445,43,6,18
411.08445,43,6,18
413.264,44,7,18
414.264,44,7,18
419.31515,45,8,18
420.31515,45,8,18
421.3216,45,8,18
422.3216,45,8,18
420.31515,46,8,18
421.3216,46,8,18
422.3216,46,8,18
421.3216,47,8,18
421.82775,47,8,18
422.3216,47,8,18
421.3216,48,8,18
422.3216,48,8,18
421.82775,49,8,18
422.3216,49,8,18
428.88945,50,9,18
429.10745,50,9,18
430.10745,50,9,18
429.10745,51,9,18
430.10745,51,9,18
431.24715,51,9,18
432.24715,51,9,18
430.10745,52,9,18
431.24715,52,9,18
432.24715,52,9,18
433.11155,52,9,18
430.23745,53,9,18
431.24715,53,9,18
432.24715,53,9,18
430.8994,54,9,18
431.24715,54,9,18
431.87525,54,9,18
432.24715,54,9,18
430.8994,55,9,18
431.87525,55,9,18
432.8994,55,9,18
433.8994,55,9,18
431.24715,56,9,18
431.87525,56,9,18
432.24715,56,9,18
431.24715,57,9,18
432.24715,57,9,18
433.11155,57,9,18
431.87525,58,9,18
432.24715,58,9,18
432.8994,58,9,18
433.11155,58,9,18
431.87525,59,9,18
432.8994,59,9,18
433.8994,59,9,18
434.8851,59,9,18
432.24715,60,9,18
433.11155,60,9,18
432.8994,61,9,18
433.11155,61,9,18
433.8994,61,9,18
432.8994,62,9,18
433.8994,62,9,18
434.8851,62,9,18
433.8994,63,9,18
434.8851,63,9,18
436.88725,63,9,18
445.11815,64,10,18
446.13705,64,10,18
447.13705,64,10,18
448.11825,64,10,18
445.9336,65,10,18
446.13705,65,10,18
447.13705,65,10,18
447.3936,65,10,18
446.13705,66,10,18
447.13705,66,10,18
448.11825,66,10,18
449.1232,66,10,18
447.13705,67,10,18
447.3936,67,10,18
448.11825,67,10,18
447.13705,68,10,18
448.11825,68,10,18
449.1232,68,10,18
450.11645,68,10,18
448.11825,69,10,18
449.1232,69,10,18
450.11645,69,10,18
449.1232,70,10,18
450.11645,70,10,18
455.1909,71,11,18
456.1909,71,11,18
459.1717,72,12,18
460.1717,72,12,18
462.14715,72,12,18
462.14715,73,12,18
463.147,73,12,18
464.147,73,12,18
465.147,73,12,18
463.147,74,12,18
464.147,74,12,18
465.147,74,12,18
466.1497,74,12,18
464.147,75,12,18
465.147,75,12,18
466.1497,75,12,18
467.12625,75,12,18
465.147,76,12,18
466.1497,76,12,18
467.12625,76,12,18
468.1285666665,76,12,18
466.1497,77,12,18
467.12625,77,12,18
468.1285666665,77,12,18
469.0683,77,12,18
467.12625,78,12,18
468.1285666665,78,12,18
469.0683,78,12,18
467.8369,79,12,18
468.1285666665,79,12,18
468.5090166665,79,12,18
468.7637,79,12,18
469.0683,79,12,18
467.8369,80,12,18
468.1285666665,80,12,18
468.5090166665,80,12,18
468.7637,80,12,18
469.0683,80,12,18
468.1285666665,81,12,18
468.5090166665,81,12,18
468.7637,81,12,18
469.0683,81,12,18
468.1285666665,82,12,18
469.0683,82,12,18
468.5090166665,83,12,18
468.7637,83,12,18
469.0683,83,12,18
468.7637,84,12,18
469.0683,84,12,18
488.24315,85,13,18
489.2643,85,13,18
490.2643,85,13,18
489.05505,86,13,18
489.2643,86,13,18
490.2643,86,13,18
489.2643,87,13,18
490.2643,87,13,18
503.1067,88,14,18
504.1067,88,14,18
505.1211,88,14,18
506.1211,88,14,18
504.1067,89,14,18
505.1211,89,14,18
506.1211,89,14,18
505.1211,90,14,18
506.1211,90,14,18
508.1441,90,14,18
519.13845,91,15,18
520.13845,91,15,18
521.13845,91,15,18
522.13845,91,15,18
520.13845,92,15,18
521.13845,92,15,18
522.13845,92,15,18
523.14005,92,15,18
521.13845,93,15,18
522.13845,93,15,18
523.14005,93,15,18
524.13825,93,15,18
522.13845,94,15,18
523.14005,94,15,18
524.13825,94,15,18
523.14005,95,15,18
524.13825,95,15,18
536.16555,96,16,18
537.16555,96,16,18
538.16555,96,16,18
539.16555,96,16,18
537.16555,97,16,18
538.16555,97,16,18
539.16555,97,16,18
540.1653,97,16,18
538.16555,98,16,18
539.16555,98,16,18
540.1653,98,16,18
541.1563,98,16,18
539.16555,99,16,18
540.1653,99,16,18
541.1563,99,16,18
540.1653,100,16,18
541.1563,100,16,18
577.1294,101,17,18
578.1287,101,17,18
579.14075,101,17,18
581.12815,101,17,18
578.1287,102,17,18
579.14075,102,17,18
581.12815,102,17,18
593.1585,103,18,18
594.1585,103,18,18
595.1575,103,18,18
596.1575,103,18,18
597.1575,103,18,18
594.1585,104,18,18
595.1575,104,18,18
596.1575,104,18,18
597.1575,104,18,18
595.1575,105,18,18
596.1575,105,18,18
597.1575,105,18,18
596.1575,106,18,18
597.1575,106,18,18
607.20915,107,19,18
608.20915,107,19,18
610.1884,107,19,18
611.1884,107,19,18
610.1884,108,19,18
611.1884,108,19,18
612.1842,108,19,18
613.1842,108,19,18
614.1842,108,19,18
611.1884,109,19,18
612.1842,109,19,18
613.1842,109,19,18
614.1842,109,19,18
612.1842,110,19,18
613.1842,110,19,18
614.1842,110,19,18
613.1842,111,19,18
614.1842,111,19,18
624.2361,112,20,18
625.2361,112,20,18
642.9513,113,21,18
643.2429666665,113,21,18
642.9513,114,21,18
643.2429666665,114,21,18
651.1472,115,22,18
652.1472,115,22,18
653.1617,115,22,18
652.1472,116,22,18
653.1617,116,22,18
667.1781,117,23,18
668.1781,117,23,18
669.1781,117,23,18
670.1781,117,23,18
671.1781,117,23,18
668.1781,118,23,18
669.1781,118,23,18
670.1781,118,23,18
671.1781,118,23,18
669.1781,119,23,18
670.1781,119,23,18
671.1781,119,23,18
670.1781,120,23,18
671.1781,120,23,18
683.2277,121,24,18
684.20275,121,24,18
685.20275,121,24,18
686.20275,121,24,18
687.20275,121,24,18
684.20275,122,24,18
685.20275,122,24,18
686.20275,122,24,18
687.20275,122,24,18
688.20225,122,24,18
685.20275,123,24,18
686.20275,123,24,18
687.20275,123,24,18
688.20225,123,24,18
686.20275,124,24,18
687.20275,124,24,18
688.20225,124,24,18
687.20275,125,24,18
688.20225,125,24,18
698.2512,126,25,18
699.2512,126,25,18
741.1968,127,26,18
742.1968,127,26,18
743.1968,127,26,18
744.1968,127,26,18
742.1968,128,26,18
743.1968,128,26,18
744.1968,128,26,18
743.1968,129,26,18
744.1968,129,26,18
758.2173,130,27,18
759.2173,130,27,18
760.2173,130,27,18
761.2173,130,27,18
759.2173,131,27,18
760.2173,131,27,18
761.2173,131,27,18
760.2173,132,27,18
761.2173,132,27,18
815.21455,133,28,18
816.215,133,28,18
817.215,133,28,18
818.215,133,28,18
816.215,134,28,18
817.215,134,28,18
818.215,134,28,18
817.215,135,28,18
818.215,135,28,18
832.24745,136,29,18
833.24745,136,29,18
834.24745,136,29,18
836.24745,136,29,18
833.24745,137,29,18
834.24745,137,29,18
836.24745,137,29,18
868.71685,138,30,18
868.9728666665,138,30,18
869.20185,138,30,18
868.71685,139,30,18
868.9728666665,139,30,18
868.71685,140,30,18
868.71685,141,30,18
869.20185,141,30,18
868.9728666665,142,30,18
869.20185,142,30,18
868.9728666665,143,30,18
869.20185,143,30,18
355.0714,1,1,19
356.0714,1,1,19
357.0714,1,1,19
358.0714,1,1,19
356.0714,2,1,19
357.0714,2,1,19
358.0714,2,1,19
359.0616,2,1,19
357.0714,3,1,19
358.0714,3,1,19
359.0616,3,1,19
360.0616,3,1,19
358.0714,4,1,19
359.0616,4,1,19
360.0616,4,1,19
361.0616,4,1,19
359.0616,5,1,19
360.0616,5,1,19
361.0616,5,1,19
362.0616,5,1,19
360.0616,6,1,19
361.0616,6,1,19
362.0616,6,1,19
361.0616,7,1,19
362.0616,7,1,19
367.13095,8,2,19
368.1115,8,2,19
369.1115,8,2,19
370.1115,8,2,19
368.1115,9,2,19
369.1115,9,2,19
370.1115,9,2,19
371.12125,9,2,19
369.1115,10,2,19
370.1115,10,2,19
371.12125,10,2,19
372.12125,10,2,19
370.1115,11,2,19
371.12125,11,2,19
372.12125,11,2,19
373.12125,11,2,19
371.12125,12,2,19
371.3576,12,2,19
372.12125,12,2,19
372.3576,12,2,19
371.12125,13,2,19
372.12125,13,2,19
373.12125,13,2,19
374.12585,13,2,19
371.3576,14,2,19
372.3576,14,2,19
373.3346,14,2,19
372.12125,15,2,19
372.3576,15,2,19
373.12125,15,2,19
373.3346,15,2,19
372.12125,16,2,19
373.12125,16,2,19
374.12585,16,2,19
375.12955,16,2,19
372.3576,17,2,19
373.3346,17,2,19
373.12125,18,2,19
373.3346,18,2,19
374.12585,18,2,19
373.12125,19,2,19
374.12585,19,2,19
375.12955,19,2,19
376.12955,19,2,19
374.12585,20,2,19
375.12955,20,2,19
376.12955,20,2,19
375.12955,21,2,19
376.12955,21,2,19
381.08655,22,3,19
382.0847,22,3,19
383.11145,22,3,19
384.1421,22,3,19
382.0847,23,3,19
383.11145,23,3,19
384.1421,23,3,19
385.1421,23,3,19
383.11145,24,3,19
384.1421,24,3,19
385.1421,24,3,19
386.17245,24,3,19
383.86355,25,3,19
384.1421,25,3,19
384.53125,25,3,19
385.1421,25,3,19
384.1421,26,3,19
384.53125,26,3,19
385.1421,26,3,19
384.1421,27,3,19
385.1421,27,3,19
386.17245,27,3,19
385.1421,28,3,19
386.17245,28,3,19
388.1716,28,3,19
388.1716,29,3,19
389.17425,29,3,19
391.2455,29,3,19
391.2455,30,4,19
392.24875,30,4,19
393.2662,30,4,19
394.26715,30,4,19
392.24875,31,4,19
393.2662,31,4,19
394.26715,31,4,19
393.0833,32,4,19
393.2662,32,4,19
394.08425,32,4,19
394.26715,32,4,19
393.0833,33,4,19
394.08425,33,4,19
395.10615,33,4,19
396.104,33,4,19
393.2662,34,4,19
394.26715,34,4,19
394.08425,35,4,19
394.26715,35,4,19
395.10615,35,4,19
394.08425,36,4,19
395.10615,36,4,19
396.104,36,4,19
397.104,36,4,19
395.10615,37,4,19
396.104,37,4,19
397.104,37,4,19
396.104,38,4,19
397.104,38,4,19
399.3476,39,5,19
400.3476,39,5,19
401.3476,39,5,19
400.3476,40,5,19
401.3476,40,5,19
402.20785,41,6,19
403.2149,41,6,19
404.17985,41,6,19
409.1121,42,7,19
410.1121,42,7,19
413.2641,43,8,19
414.2641,43,8,19
415.0379,44,9,19
416.0379,44,9,19
417.0379,44,9,19
416.0379,45,9,19
417.0379,45,9,19
419.31525,46,10,19
420.31525,46,10,19
421.32165,46,10,19
422.32165,46,10,19
420.31525,47,10,19
421.32165,47,10,19
422.32165,47,10,19
421.32165,48,10,19
422.32165,48,10,19
428.8919,49,11,19
429.10755,49,11,19
430.10755,49,11,19
429.10755,50,11,19
430.10755,50,11,19
431.24485,50,11,19
432.24485,50,11,19
430.10755,51,11,19
431.24485,51,11,19
432.24485,51,11,19
430.2375,52,11,19
431.24485,52,11,19
432.24485,52,11,19
430.89945,53,11,19
431.24485,53,11,19
431.87295,53,11,19
432.24485,53,11,19
430.89945,54,11,19
431.87295,54,11,19
432.89925,54,11,19
433.89925,54,11,19
431.24485,55,11,19
431.87295,55,11,19
432.24485,55,11,19
431.24485,56,11,19
432.24485,56,11,19
431.87295,57,11,19
432.24485,57,11,19
432.89925,57,11,19
431.87295,58,11,19
432.89925,58,11,19
433.89925,58,11,19
434.8852,58,11,19
432.89925,59,11,19
433.89925,59,11,19
434.8852,59,11,19
433.89925,60,11,19
434.8852,60,11,19
436.8873,60,11,19
445.1157,61,12,19
446.1371,61,12,19
447.1371,61,12,19
448.1158,61,12,19
445.9336,62,12,19
446.1371,62,12,19
447.1371,62,12,19
447.39295,62,12,19
446.1371,63,12,19
447.1371,63,12,19
448.1158,63,12,19
449.12075,63,12,19
447.1371,64,12,19
447.39295,64,12,19
448.1158,64,12,19
447.1371,65,12,19
448.1158,65,12,19
449.12075,65,12,19
450.1165,65,12,19
448.1158,66,12,19
449.12075,66,12,19
450.1165,66,12,19
449.12075,67,12,19
450.1165,67,12,19
454.86785,68,13,19
455.15965,68,13,19
456.15965,68,13,19
454.86785,69,13,19
455.15965,69,13,19
456.15965,69,13,19
455.15965,70,13,19
456.15965,70,13,19
459.1718,71,14,19
460.1718,71,14,19
462.14725,71,14,19
462.14725,72,14,19
463.1471,72,14,19
464.1471,72,14,19
465.1471,72,14,19
463.1471,73,14,19
464.1471,73,14,19
465.1471,73,14,19
466.14975,73,14,19
464.1471,74,14,19
465.1471,74,14,19
466.14975,74,14,19
467.12635,74,14,19
465.1471,75,14,19
466.14975,75,14,19
467.12635,75,14,19
468.1286666665,75,14,19
466.14975,76,14,19
467.12635,76,14,19
468.1286666665,76,14,19
467.12635,77,14,19
468.1286666665,77,14,19
467.837,78,14,19
468.1286666665,78,14,19
468.5063666665,78,14,19
467.837,79,14,19
468.1286666665,79,14,19
468.5063666665,79,14,19
468.1286666665,80,14,19
468.5063666665,80,14,19
488.24035,81,15,19
489.2673,81,15,19
490.2673,81,15,19
489.05515,82,15,19
489.2673,82,15,19
490.2673,82,15,19
489.2673,83,15,19
490.2673,83,15,19
503.1068,84,16,19
504.1068,84,16,19
505.1181,84,16,19
506.1181,84,16,19
504.1068,85,16,19
505.1181,85,16,19
506.1181,85,16,19
505.1181,86,16,19
506.1181,86,16,19
519.1385,87,17,19
520.1385,87,17,19
521.1385,87,17,19
522.1385,87,17,19
520.1385,88,17,19
521.1385,88,17,19
522.1385,88,17,19
523.137,88,17,19
521.1385,89,17,19
522.1385,89,17,19
523.137,89,17,19
522.1385,90,17,19
523.137,90,17,19
536.1623,91,18,19
537.1623,91,18,19
538.1623,91,18,19
539.1623,91,18,19
537.1623,92,18,19
538.1623,92,18,19
539.1623,92,18,19
540.16545,92,18,19
538.1623,93,18,19
539.1623,93,18,19
540.16545,93,18,19
541.1642,93,18,19
539.1623,94,18,19
540.16545,94,18,19
541.1642,94,18,19
540.16545,95,18,19
541.1642,95,18,19
550.21695,96,19,19
551.21695,96,19,19
577.1295,97,20,19
578.1295,97,20,19
579.1269,97,20,19
578.1295,98,20,19
579.1269,98,20,19
593.1586,99,21,19
594.1586,99,21,19
595.1576,99,21,19
596.1576,99,21,19
597.1576,99,21,19
594.1586,100,21,19
595.1576,100,21,19
596.1576,100,21,19
597.1576,100,21,19
595.1576,101,21,19
596.1576,101,21,19
597.1576,101,21,19
596.1576,102,21,19
597.1576,102,21,19
609.2063,103,22,19
610.1843,103,22,19
611.1843,103,22,19
612.1843,103,22,19
613.1843,103,22,19
610.1843,104,22,19
611.1843,104,22,19
612.1843,104,22,19
613.1843,104,22,19
614.1843,104,22,19
611.1843,105,22,19
612.1843,105,22,19
613.1843,105,22,19
614.1843,105,22,19
612.1843,106,22,19
613.1843,106,22,19
614.1843,106,22,19
613.1843,107,22,19
614.1843,107,22,19
624.2362,108,23,19
625.2362,108,23,19
651.14285,109,24,19
652.14305,109,24,19
653.1618,109,24,19
652.14305,110,24,19
653.1618,110,24,19
667.1782,111,25,19
668.1785,111,25,19
669.1752,111,25,19
670.1752,111,25,19
671.1752,111,25,19
668.1785,112,25,19
669.1752,112,25,19
670.1752,112,25,19
671.1752,112,25,19
669.1752,113,25,19
670.1752,113,25,19
671.1752,113,25,19
670.1752,114,25,19
671.1752,114,25,19
681.2283,115,26,19
682.2283,115,26,19
684.20775,115,26,19
685.20775,115,26,19
684.20775,116,26,19
685.20775,116,26,19
686.20235,116,26,19
687.20235,116,26,19
685.20775,117,26,19
686.20235,117,26,19
